joueur,nationalite,position,equipe,age,annee_naissance,matchs,titularisations,minutes,minutes_90,buts,passes_decisives,buts_passes_decisives,buts_hors_penaltys,penaltys_marques,penaltys_tentes,cartons_jaunes,cartons_rouges,xg,npxg,xa,npxg_xa,progressions_balle,passes_progressives,passes_progressives_recues,buts_90,passes_decisives_90,buts_passes_decisives_90,buts_hors_penaltys_90,buts_passes_decisives_penaltys_90,xg_90,xa_90,xg_xa_90,npxg_90,npxg_xa_90
Alessandro Vogliacco,ITA,DF,Genoa,26.0,1998,12.0,8.0,715.0,7.9,2.0,0.0,2.0,2.0,0.0,0.0,3.0,0.0,1.3,1.3,0.0,1.4,9.0,26.0,2.0,0.25,0.0,0.25,0.25,0.25,0.17,0.0,0.17,0.17,0.17
Alessandro Vogliacco,ITA,DF,Parma,26.0,1998,6.0,6.0,493.0,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.1,0.1,0.1,0.2,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.01,0.03,0.02,0.03
Mërgim Vojvoda,KVX,DF,Torino,30.0,1995,17.0,12.0,1105.0,12.3,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.4,0.4,0.4,0.8,18.0,64.0,34.0,0.0,0.0,0.0,0.0,0.0,0.03,0.03,0.07,0.03,0.07
Mërgim Vojvoda,KVX,DF,Como,30.0,1995,3.0,1.0,126.0,1.4,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.1,0.1,1.2,1.2,6.0,8.0,4.0,0.0,0.71,0.71,0.0,0.71,0.04,0.84,0.88,0.04,0.88
Stefan de Vrij,NED,DF,Inter,33.0,1992,22.0,14.0,1366.0,15.2,2.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,0.9,0.9,0.0,0.9,8.0,66.0,4.0,0.13,0.0,0.13,0.13,0.13,0.06,0.0,0.06,0.06,0.06
Kyle Walker,ENG,DF,Milan,34.0,1990,7.0,6.0,511.0,5.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.8,9.0,25.0,16.0,0.0,0.0,0.0,0.0,0.0,0.01,0.14,0.15,0.01,0.15
Sebastian Walukiewicz,POL,DF,Torino,24.0,2000,22.0,16.0,1369.0,15.2,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.4,0.4,0.3,0.6,21.0,67.0,21.0,0.0,0.0,0.0,0.0,0.0,0.03,0.02,0.04,0.03,0.04
Sebastian Walukiewicz,POL,DF,Empoli,24.0,2000,2.0,2.0,180.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,2.0,8.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.0,0.04
Timothy Weah,USA,"AT,DF",Juventus,25.0,2000,22.0,15.0,1304.0,14.5,5.0,2.0,7.0,5.0,0.0,0.0,4.0,0.0,3.4,3.4,1.4,4.8,41.0,43.0,93.0,0.35,0.14,0.48,0.35,0.48,0.23,0.09,0.33,0.23,0.33
Mateusz Wieteska,POL,DF,Cagliari,28.0,1997,5.0,1.0,184.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.2,0.4,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.07,0.18,0.1,0.18
John Yeboah,ECU,"AT,MT",Venezia,24.0,2000,25.0,5.0,704.0,7.8,0.0,1.0,1.0,0.0,0.0,0.0,5.0,0.0,1.5,1.5,0.7,2.1,20.0,20.0,54.0,0.0,0.13,0.13,0.0,0.13,0.19,0.09,0.27,0.19,0.27
Kenan Yıldız,TUR,"AT,MT",Juventus,19.0,2005,29.0,23.0,1966.0,21.8,5.0,2.0,7.0,5.0,0.0,0.0,1.0,0.0,3.8,3.8,3.9,7.7,91.0,85.0,183.0,0.23,0.09,0.32,0.23,0.32,0.18,0.18,0.35,0.18,0.35
Mattia Zaccagni,ITA,AT,Lazio,29.0,1995,26.0,25.0,2057.0,22.9,8.0,6.0,14.0,6.0,2.0,2.0,7.0,0.0,6.0,4.4,3.8,8.3,76.0,94.0,193.0,0.35,0.26,0.61,0.26,0.53,0.26,0.17,0.43,0.19,0.36
Nicola Zalewski,POL,"DF,AT",Roma,23.0,2002,12.0,4.0,533.0,5.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.8,1.1,31.0,17.0,54.0,0.0,0.0,0.0,0.0,0.0,0.05,0.13,0.18,0.05,0.18
Nicola Zalewski,POL,DF,Inter,23.0,2002,4.0,0.0,85.0,0.9,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.1,0.1,0.5,0.6,10.0,3.0,13.0,0.0,1.06,1.06,0.0,1.06,0.07,0.55,0.63,0.07,0.63
Andre-Frank Zambo Anguissa,CMR,MT,Napoli,29.0,1995,28.0,26.0,2306.0,25.6,5.0,3.0,8.0,5.0,0.0,0.0,4.0,0.0,2.7,2.7,2.1,4.8,21.0,120.0,97.0,0.2,0.12,0.31,0.2,0.31,0.11,0.08,0.19,0.11,0.19
Francesco Zampano,ITA,DF,Venezia,31.0,1993,21.0,17.0,1599.0,17.8,1.0,2.0,3.0,1.0,0.0,0.0,5.0,0.0,1.0,1.0,0.8,1.8,42.0,39.0,78.0,0.06,0.11,0.17,0.06,0.17,0.05,0.04,0.1,0.05,0.1
Nicolò Zaniolo,ITA,AT,Fiorentina,25.0,1999,6.0,3.0,257.0,2.9,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.6,0.6,0.1,0.7,5.0,4.0,15.0,0.0,0.0,0.0,0.0,0.0,0.21,0.05,0.26,0.2,0.24
Nicolò Zaniolo,ITA,"AT,MT",Atalanta,25.0,1999,14.0,0.0,356.0,4.0,2.0,2.0,4.0,2.0,0.0,0.0,4.0,0.0,0.9,0.9,0.5,1.5,7.0,13.0,33.0,0.51,0.51,1.01,0.51,1.01,0.24,0.14,0.37,0.24,0.37
Alessandro Zanoli,ITA,"AT,DF",Genoa,24.0,2000,25.0,17.0,1473.0,16.4,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.3,0.3,1.3,1.6,59.0,26.0,82.0,0.0,0.0,0.0,0.0,0.0,0.02,0.08,0.1,0.02,0.1
Duván Zapata,COL,AT,Torino,33.0,1991,7.0,7.0,587.0,6.5,3.0,0.0,3.0,3.0,0.0,0.0,1.0,0.0,3.4,3.4,0.5,3.9,6.0,7.0,36.0,0.46,0.0,0.46,0.46,0.46,0.52,0.08,0.59,0.52,0.59
Gabriele Zappa,ITA,DF,Cagliari,25.0,1999,29.0,28.0,2460.0,27.3,2.0,0.0,2.0,2.0,0.0,0.0,3.0,0.0,0.8,0.8,3.1,3.9,46.0,112.0,60.0,0.07,0.0,0.07,0.07,0.07,0.03,0.11,0.14,0.03,0.14
Davide Zappacosta,ITA,DF,Atalanta,32.0,1992,23.0,20.0,1548.0,17.2,4.0,2.0,6.0,4.0,0.0,0.0,1.0,0.0,1.8,1.8,1.8,3.6,49.0,68.0,103.0,0.23,0.12,0.35,0.23,0.35,0.11,0.1,0.21,0.11,0.21
Oier Zarraga,ESP,MT,Udinese,26.0,1999,16.0,5.0,572.0,6.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.4,0.5,4.0,17.0,17.0,0.0,0.0,0.0,0.0,0.0,0.02,0.06,0.08,0.02,0.08
Jordan Zemura,ZIM,DF,Udinese,25.0,1999,21.0,12.0,1263.0,14.0,1.0,2.0,3.0,1.0,0.0,0.0,2.0,0.0,0.9,0.9,0.9,1.8,24.0,40.0,73.0,0.07,0.14,0.21,0.07,0.21,0.07,0.06,0.13,0.07,0.13
Alessio Zerbin,ITA,DF,Venezia,26.0,1999,10.0,9.0,806.0,9.0,1.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,1.5,1.5,1.0,2.5,30.0,32.0,36.0,0.11,0.0,0.11,0.11,0.11,0.17,0.11,0.28,0.17,0.28
Alessio Zerbin,ITA,"AT,DF",Napoli,26.0,1999,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kevin Zeroli,ITA,MT,Monza,20.0,2005,6.0,3.0,316.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.1,0.6,2.0,3.0,8.0,0.0,0.0,0.0,0.0,0.0,0.15,0.03,0.18,0.15,0.18
Kevin Zeroli,ITA,MT,Milan,20.0,2005,1.0,0.0,12.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Piotr Zieliński,POL,MT,Inter,30.0,1994,22.0,6.0,840.0,9.3,2.0,2.0,4.0,0.0,2.0,2.0,0.0,0.0,2.5,0.9,0.9,1.8,22.0,57.0,21.0,0.21,0.21,0.43,0.0,0.21,0.27,0.09,0.36,0.1,0.19
Nadir Zortea,ITA,"DF,AT",Cagliari,25.0,1999,27.0,25.0,2073.0,23.0,5.0,0.0,5.0,5.0,0.0,0.0,2.0,0.0,2.5,2.5,1.9,4.4,49.0,41.0,111.0,0.22,0.0,0.22,0.22,0.22,0.11,0.08,0.19,0.11,0.19
Szymon Żurkowski,POL,MT,Empoli,27.0,1997,5.0,0.0,106.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.07,0.07,0.07
Milan Đurić,BIH,AT,Monza,34.0,1990,18.0,13.0,1270.0,14.1,4.0,1.0,5.0,4.0,0.0,0.0,3.0,0.0,2.9,2.9,1.1,4.0,2.0,21.0,30.0,0.28,0.07,0.35,0.28,0.35,0.21,0.08,0.28,0.21,0.28
Milan Đurić,BIH,AT,Parma,34.0,1990,3.0,3.0,189.0,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.2,0.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.12,0.12,0.12
