joueur,nationalite,position,equipe,age,annee_naissance,matchs,titularisations,minutes,minutes_90,buts,passes_decisives,buts_passes_decisives,buts_hors_penaltys,penaltys_marques,penaltys_tentes,cartons_jaunes,cartons_rouges,xg,npxg,xa,npxg_xa,progressions_balle,passes_progressives,passes_progressives_recues,buts_90,passes_decisives_90,buts_passes_decisives_90,buts_hors_penaltys_90,buts_passes_decisives_penaltys_90,xg_90,xa_90,xg_xa_90,npxg_90,npxg_xa_90
Kevin Müller,GER,GB,Heidenheim,34.0,1991,27.0,27.0,2430.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Marius Müller,GER,GB,Wolfsburg,31.0,1993,6.0,5.0,475.0,5.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Thomas Müller,GER,"MT,AT",Bayern Munich,35.0,1989,23.0,8.0,870.0,9.7,1.0,3.0,4.0,1.0,0.0,0.0,3.0,0.0,3.0,3.0,2.3,5.2,16.0,44.0,102.0,0.1,0.31,0.41,0.1,0.41,0.31,0.24,0.54,0.31,0.54
Jamal Musiala,GER,MT,Bayern Munich,22.0,2003,24.0,20.0,1745.0,19.4,11.0,2.0,13.0,11.0,0.0,0.0,3.0,0.0,8.9,8.9,4.5,13.4,69.0,104.0,151.0,0.57,0.1,0.67,0.57,0.67,0.46,0.23,0.69,0.46,0.69
Florent Muslija,KVX,"AT,MT",Freiburg,26.0,1998,9.0,0.0,168.0,1.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.3,0.6,5.0,7.0,14.0,0.0,0.0,0.0,0.0,0.0,0.14,0.16,0.3,0.14,0.3
Phillipp Mwene,AUT,DF,Mainz 05,31.0,1994,26.0,26.0,2202.0,24.5,0.0,4.0,4.0,0.0,0.0,0.0,5.0,0.0,1.2,1.2,1.6,2.8,53.0,81.0,118.0,0.0,0.16,0.16,0.0,0.16,0.05,0.07,0.12,0.05,0.12
Joakim Mæhle,DEN,DF,Wolfsburg,27.0,1997,21.0,19.0,1646.0,18.3,3.0,3.0,6.0,3.0,0.0,0.0,5.0,0.0,1.8,1.8,1.5,3.3,44.0,74.0,92.0,0.16,0.16,0.33,0.16,0.33,0.1,0.08,0.18,0.1,0.18
Nathan N'Goumou,CMR,AT,Gladbach,25.0,2000,18.0,9.0,823.0,9.1,2.0,1.0,3.0,2.0,0.0,0.0,0.0,0.0,1.9,1.9,1.3,3.2,30.0,16.0,85.0,0.22,0.11,0.33,0.22,0.33,0.2,0.14,0.35,0.2,0.35
Stanley N'Soki,FRA,DF,Hoffenheim,25.0,1999,17.0,12.0,932.0,10.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1,0.1,0.1,0.1,9.0,37.0,3.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.01,0.01,0.01
Paul Nebel,GER,MT,Mainz 05,22.0,2002,25.0,20.0,1810.0,20.1,8.0,2.0,10.0,8.0,0.0,0.0,3.0,0.0,4.4,4.4,2.1,6.5,55.0,66.0,167.0,0.4,0.1,0.5,0.4,0.5,0.22,0.1,0.32,0.22,0.32
Kosta Nedeljković,SRB,DF,RB Leipzig,19.0,2005,4.0,0.0,66.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.5,1.0,6.0,13.0,0.0,0.0,0.0,0.0,0.0,0.63,0.04,0.67,0.63,0.67
Ivan Nekić,CRO,DF,Holstein Kiel,24.0,2000,1.0,1.0,71.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
David Nemeth,AUT,DF,St. Pauli,24.0,2001,17.0,17.0,1507.0,16.7,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.1,0.1,0.1,0.2,11.0,48.0,1.0,0.0,0.06,0.06,0.0,0.06,0.0,0.01,0.01,0.0,0.01
Luca Netz,GER,DF,Gladbach,21.0,2003,19.0,7.0,838.0,9.3,0.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,1.9,2.1,15.0,25.0,51.0,0.0,0.21,0.21,0.0,0.21,0.02,0.2,0.23,0.02,0.23
Manuel Neuer,GER,GB,Bayern Munich,39.0,1986,20.0,20.0,1800.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.03,0.0,0.03
Florian Neuhaus,GER,MT,Gladbach,28.0,1997,12.0,1.0,243.0,2.7,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.5,0.5,0.3,0.9,7.0,19.0,7.0,0.0,0.37,0.37,0.0,0.37,0.19,0.13,0.32,0.19,0.32
Moritz Nicolas,GER,GB,Gladbach,27.0,1997,19.0,19.0,1639.0,18.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Julian Niehues,GER,MT,Heidenheim,23.0,2001,3.0,0.0,51.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.16,0.0,0.16
Justin Njinmah,GER,"AT,MT",Werder Bremen,24.0,2000,20.0,9.0,811.0,9.0,3.0,1.0,4.0,3.0,0.0,0.0,1.0,0.0,2.6,2.6,0.9,3.5,25.0,19.0,89.0,0.33,0.11,0.44,0.33,0.44,0.29,0.1,0.39,0.29,0.39
Niels Nkounkou,FRA,"DF,MT",Eint Frankfurt,24.0,2000,11.0,4.0,376.0,4.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,1.3,1.5,17.0,15.0,21.0,0.0,0.0,0.0,0.0,0.0,0.04,0.32,0.36,0.04,0.36
Felix Nmecha,GER,MT,Dortmund,24.0,2000,19.0,14.0,1131.0,12.6,2.0,1.0,3.0,2.0,0.0,0.0,2.0,0.0,0.3,0.3,0.8,1.1,10.0,62.0,13.0,0.16,0.08,0.24,0.16,0.24,0.02,0.06,0.08,0.02,0.08
Lukas Nmecha,GER,"AT,MT",Wolfsburg,26.0,1998,12.0,1.0,253.0,2.8,2.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,3.4,3.4,0.2,3.6,4.0,4.0,22.0,0.71,0.0,0.71,0.71,0.71,1.21,0.05,1.27,1.21,1.27
Arnaud Nordin,FRA,DF,Mainz 05,26.0,1998,3.0,0.0,24.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,0.09,1.07,1.16,0.09,1.16
Alexander Nübel,GER,GB,Stuttgart,28.0,1996,27.0,27.0,2430.0,27.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.04,0.04,0.0,0.04,0.0,0.01,0.01,0.0,0.01
Antonio Nusa,NOR,"MT,DF",RB Leipzig,19.0,2005,21.0,15.0,1440.0,16.0,3.0,3.0,6.0,3.0,0.0,0.0,0.0,0.0,1.6,1.6,2.6,4.2,51.0,46.0,111.0,0.19,0.19,0.37,0.19,0.37,0.1,0.16,0.26,0.1,0.26
Tim Oermann,GER,DF,Bochum,21.0,2003,22.0,19.0,1612.0,17.9,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.6,0.7,7.0,38.0,8.0,0.0,0.11,0.11,0.0,0.11,0.0,0.03,0.04,0.0,0.04
Ifechukwu Ogbus,SUI,DF,Freiburg,19.0,2005,2.0,0.0,19.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Finn Ole Becker,GER,MT,Hoffenheim,24.0,2000,9.0,7.0,645.0,7.2,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.1,0.1,0.3,0.4,3.0,41.0,6.0,0.0,0.14,0.14,0.0,0.14,0.02,0.04,0.06,0.02,0.06
Michael Olise,FRA,"AT,MT",Bayern Munich,23.0,2001,27.0,21.0,1745.0,19.4,8.0,9.0,17.0,8.0,0.0,0.0,2.0,0.0,6.8,6.8,8.9,15.7,85.0,146.0,275.0,0.41,0.46,0.88,0.41,0.88,0.35,0.46,0.81,0.35,0.81
Jonas Omlin,SUI,GB,Gladbach,31.0,1994,7.0,6.0,528.0,5.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Karim Onisiwo,AUT,"MT,AT",Mainz 05,33.0,1992,6.0,1.0,110.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.3,0.4,1.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.06,0.27,0.33,0.06,0.33
Frank Onyeka,NGA,MT,Augsburg,27.0,1998,24.0,23.0,1998.0,22.2,0.0,1.0,1.0,0.0,0.0,0.0,7.0,0.0,1.4,1.4,1.1,2.4,35.0,74.0,58.0,0.0,0.05,0.05,0.0,0.05,0.06,0.05,0.11,0.06,0.11
Loïs Openda,BEL,"AT,MT",RB Leipzig,25.0,2000,26.0,23.0,1996.0,22.2,8.0,5.0,13.0,8.0,0.0,1.0,4.0,1.0,8.6,7.8,3.0,10.8,50.0,40.0,185.0,0.36,0.23,0.59,0.36,0.59,0.39,0.13,0.52,0.35,0.49
Gift Orban,NGA,AT,Hoffenheim,22.0,2002,11.0,7.0,642.0,7.1,4.0,0.0,4.0,4.0,0.0,0.0,1.0,0.0,3.4,3.4,0.0,3.4,7.0,7.0,31.0,0.56,0.0,0.56,0.56,0.56,0.47,0.0,0.47,0.47,0.47
Willi Orban,HUN,DF,RB Leipzig,32.0,1992,24.0,24.0,2132.0,23.7,5.0,0.0,5.0,5.0,0.0,0.0,4.0,2.0,3.8,3.8,0.9,4.7,14.0,99.0,7.0,0.21,0.0,0.21,0.21,0.21,0.16,0.04,0.2,0.16,0.2
Ivan Ordets,UKR,DF,Bochum,32.0,1992,18.0,17.0,1502.0,16.7,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.4,0.4,0.1,0.6,2.0,40.0,4.0,0.0,0.0,0.0,0.0,0.0,0.03,0.01,0.03,0.03,0.03
Patrick Osterhage,GER,MT,Freiburg,25.0,2000,24.0,21.0,1742.0,19.4,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.9,0.9,0.9,1.8,20.0,56.0,40.0,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.1,0.05,0.1
Assan Ouedraogo,GER,MT,RB Leipzig,18.0,2006,3.0,0.0,50.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.11,0.11,0.11
Salih Özcan,TUR,MT,Wolfsburg,27.0,1998,11.0,3.0,353.0,3.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.8,0.9,6.0,22.0,5.0,0.0,0.0,0.0,0.0,0.0,0.03,0.2,0.23,0.03,0.23
Salih Özcan,TUR,MT,Dortmund,27.0,1998,6.0,2.0,241.0,2.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.3,0.7,3.0,23.0,2.0,0.0,0.0,0.0,0.0,0.0,0.12,0.13,0.25,0.12,0.25
Exequiel Palacios,ARG,MT,Leverkusen,26.0,1998,19.0,8.0,831.0,9.2,1.0,6.0,7.0,1.0,0.0,0.0,1.0,0.0,1.4,1.4,2.2,3.5,6.0,63.0,32.0,0.11,0.65,0.76,0.11,0.76,0.15,0.23,0.38,0.15,0.38
