joueur,nationalite,position,equipe,age,annee_naissance,matchs,titularisations,minutes,minutes_90,buts,passes_decisives,buts_passes_decisives,buts_hors_penaltys,penaltys_marques,penaltys_tentes,cartons_jaunes,cartons_rouges,xg,npxg,xa,npxg_xa,progressions_balle,passes_progressives,passes_progressives_recues,buts_90,passes_decisives_90,buts_passes_decisives_90,buts_hors_penaltys_90,buts_passes_decisives_penaltys_90,xg_90,xa_90,xg_xa_90,npxg_90,npxg_xa_90
Khvicha Kvaratskhelia,GEO,AT,Paris S-G,24.0,2001,9.0,7.0,558.0,6.2,2.0,2.0,4.0,2.0,0.0,0.0,0.0,0.0,2.1,2.1,3.4,5.5,24.0,24.0,76.0,0.32,0.32,0.65,0.32,0.65,0.34,0.54,0.88,0.34,0.88
Rémy Labeau Lascary,GLP,"AT,MT",Lens,22.0,2003,14.0,6.0,637.0,7.1,2.0,1.0,3.0,2.0,0.0,0.0,5.0,0.0,2.5,2.5,1.1,3.6,17.0,7.0,71.0,0.28,0.14,0.42,0.28,0.42,0.36,0.15,0.51,0.36,0.51
Gaëtan Laborde,FRA,AT,Nice,30.0,1994,21.0,14.0,1290.0,14.3,9.0,4.0,13.0,5.0,4.0,4.0,1.0,0.0,9.2,6.0,2.8,8.8,25.0,30.0,100.0,0.63,0.28,0.91,0.35,0.63,0.64,0.2,0.84,0.42,0.62
Alexandre Lacazette,FRA,AT,Lyon,33.0,1991,24.0,18.0,1560.0,17.3,10.0,2.0,12.0,7.0,3.0,4.0,3.0,0.0,10.9,7.9,3.1,11.0,17.0,57.0,128.0,0.58,0.12,0.69,0.4,0.52,0.63,0.18,0.81,0.46,0.63
Younes Lachaab,FRA,"MT,AT",Lille,20.0,2005,2.0,0.0,9.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.95,0.0,0.95,0.95,0.95
Alban Lafont,FRA,GB,Nantes,26.0,1999,12.0,12.0,1080.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kenny Lala,MAD,DF,Brest,33.0,1991,24.0,23.0,2146.0,23.8,3.0,1.0,4.0,0.0,3.0,3.0,4.0,0.0,3.0,0.6,2.9,3.5,46.0,111.0,70.0,0.13,0.04,0.17,0.0,0.04,0.13,0.12,0.25,0.03,0.15
Mohamed Lamine Bayo,GUI,AT,Lille,26.0,1998,12.0,4.0,309.0,3.4,2.0,1.0,3.0,2.0,0.0,0.0,1.0,0.0,2.2,2.2,0.5,2.7,4.0,4.0,20.0,0.58,0.29,0.87,0.58,0.87,0.65,0.15,0.8,0.65,0.8
Gautier Larsonneur,FRA,GB,Saint-Étienne,28.0,1997,26.0,26.0,2340.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Julien Le Cardinal,FRA,DF,Brest,27.0,1997,14.0,14.0,1243.0,13.8,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.4,0.4,0.3,0.7,7.0,38.0,1.0,0.0,0.07,0.07,0.0,0.07,0.03,0.02,0.05,0.03,0.05
Jérémy Le Douaron,FRA,AT,Brest,26.0,1998,2.0,1.0,102.0,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.2,1.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.14,0.14,0.14
Benjamin Lecomte,FRA,GB,Montpellier,33.0,1991,23.0,23.0,2070.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pierre Lees-Melou,FRA,MT,Brest,31.0,1993,14.0,11.0,997.0,11.1,1.0,1.0,2.0,1.0,0.0,0.0,3.0,0.0,0.9,0.9,1.9,2.8,18.0,78.0,31.0,0.09,0.09,0.18,0.09,0.18,0.08,0.17,0.25,0.08,0.25
Jordan Lefort,FRA,DF,Angers,31.0,1993,27.0,27.0,2430.0,27.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.3,0.3,1.1,1.3,3.0,75.0,11.0,0.0,0.04,0.04,0.0,0.04,0.01,0.04,0.05,0.01,0.05
Félix Lemaréchal,FRA,"MT,AT",Strasbourg,21.0,2003,20.0,14.0,1293.0,14.4,3.0,2.0,5.0,3.0,0.0,0.0,2.0,0.0,2.4,2.4,1.6,4.0,19.0,41.0,59.0,0.21,0.14,0.35,0.21,0.35,0.17,0.11,0.28,0.17,0.28
Donovan Léon,GUF,GB,Auxerre,32.0,1992,25.0,25.0,2250.0,25.0,0.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.4,0.4,0.0,1.0,0.0,0.0,0.08,0.08,0.0,0.08,0.0,0.01,0.01,0.0,0.01
Esteban Lepaul,FRA,AT,Angers,24.0,2000,21.0,11.0,1016.0,11.3,5.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,3.7,3.7,0.6,4.3,18.0,11.0,42.0,0.44,0.0,0.44,0.44,0.44,0.33,0.05,0.38,0.33,0.38
Johann Lepenant,FRA,MT,Nantes,22.0,2002,23.0,20.0,1755.0,19.5,2.0,1.0,3.0,2.0,0.0,0.0,3.0,0.0,1.2,1.2,0.9,2.2,22.0,77.0,53.0,0.1,0.05,0.15,0.1,0.15,0.06,0.05,0.11,0.06,0.11
Louis Leroux,FRA,"MT,DF",Nantes,19.0,2006,11.0,4.0,432.0,4.8,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.1,1.1,0.7,1.7,4.0,18.0,7.0,0.21,0.0,0.21,0.21,0.21,0.22,0.14,0.36,0.22,0.36
