joueur,nationalite,position,equipe,age,annee_naissance,matchs,titularisations,minutes,minutes_90,buts,passes_decisives,buts_passes_decisives,buts_hors_penaltys,penaltys_marques,penaltys_tentes,cartons_jaunes,cartons_rouges,xg,npxg,xa,npxg_xa,progressions_balle,passes_progressives,passes_progressives_recues,buts_90,passes_decisives_90,buts_passes_decisives_90,buts_hors_penaltys_90,buts_passes_decisives_penaltys_90,xg_90,xa_90,xg_xa_90,npxg_90,npxg_xa_90
Hugo Sotelo,ESP,MT,Celta Vigo,21.0,2003,19.0,13.0,1131.0,12.6,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.1,0.1,1.3,1.4,20.0,75.0,34.0,0.0,0.0,0.0,0.0,0.0,0.01,0.1,0.11,0.01,0.11
Djibril Sow,SUI,MT,Sevilla,28.0,1997,23.0,18.0,1573.0,17.5,1.0,1.0,2.0,1.0,0.0,0.0,5.0,0.0,1.9,1.9,0.8,2.8,16.0,82.0,36.0,0.06,0.06,0.11,0.06,0.11,0.11,0.05,0.16,0.11,0.16
Carl Starfelt,SWE,DF,Celta Vigo,29.0,1995,25.0,23.0,2076.0,23.1,1.0,0.0,1.0,1.0,0.0,0.0,5.0,0.0,0.5,0.5,0.2,0.7,6.0,55.0,1.0,0.04,0.0,0.04,0.04,0.04,0.02,0.01,0.03,0.02,0.03
Orri Steinn Óskarsson,ISL,AT,Real Sociedad,20.0,2004,20.0,9.0,855.0,9.5,3.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,4.8,4.8,0.2,5.0,4.0,8.0,46.0,0.32,0.0,0.32,0.32,0.32,0.51,0.02,0.53,0.51,0.53
Stoichkov,ESP,"MT,AT",Alavés,31.0,1993,16.0,6.0,699.0,7.8,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.1,1.1,1.2,2.3,9.0,26.0,41.0,0.0,0.13,0.13,0.0,0.13,0.14,0.15,0.3,0.14,0.3
Cristhian Stuani,URU,AT,Girona,38.0,1986,23.0,1.0,587.0,6.5,6.0,2.0,8.0,3.0,3.0,3.0,2.0,0.0,5.9,3.7,0.4,4.1,1.0,4.0,20.0,0.92,0.31,1.23,0.46,0.77,0.91,0.07,0.98,0.56,0.63
Álex Suárez,ESP,DF,Las Palmas,32.0,1993,24.0,24.0,1968.0,21.9,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.1,0.1,0.1,0.2,1.0,38.0,2.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.01,0.01
Denis Suárez,ESP,MT,Villarreal,31.0,1994,15.0,4.0,368.0,4.1,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.8,0.8,0.5,1.4,17.0,21.0,20.0,0.24,0.24,0.49,0.24,0.49,0.21,0.12,0.33,0.21,0.33
Luka Sučić,CRO,MT,Real Sociedad,22.0,2002,20.0,17.0,1440.0,16.0,1.0,1.0,2.0,1.0,0.0,0.0,2.0,0.0,2.7,2.7,1.7,4.4,26.0,69.0,41.0,0.06,0.06,0.12,0.06,0.12,0.17,0.1,0.27,0.17,0.27
Suso,ESP,"AT,MT",Sevilla,31.0,1993,9.0,0.0,180.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.4,0.6,7.0,14.0,17.0,0.0,0.0,0.0,0.0,0.0,0.12,0.19,0.31,0.12,0.31
Williot Swedberg,SWE,"AT,MT",Celta Vigo,21.0,2004,24.0,12.0,1052.0,11.7,3.0,3.0,6.0,3.0,0.0,0.0,1.0,0.0,4.3,4.3,2.0,6.3,26.0,23.0,98.0,0.26,0.26,0.51,0.26,0.51,0.37,0.17,0.54,0.37,0.54
Mamadou Sylla,SEN,"AT,MT",Valladolid,31.0,1994,22.0,13.0,1179.0,13.1,3.0,1.0,4.0,1.0,2.0,2.0,3.0,0.0,3.6,2.0,1.5,3.5,12.0,15.0,38.0,0.23,0.08,0.31,0.08,0.15,0.27,0.11,0.38,0.15,0.26
Wojciech Szczęsny,POL,GB,Barcelona,34.0,1990,9.0,9.0,810.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Alexander Sørloth,NOR,AT,Atlético Madrid,29.0,1995,26.0,10.0,1096.0,12.2,11.0,2.0,13.0,10.0,1.0,1.0,3.0,0.0,9.5,8.8,1.5,10.3,21.0,23.0,55.0,0.9,0.16,1.07,0.82,0.99,0.78,0.12,0.91,0.72,0.84
Renato Tapia,PER,"MT,DF",Leganés,29.0,1995,25.0,19.0,1642.0,18.2,1.0,0.0,1.0,1.0,0.0,0.0,6.0,0.0,0.5,0.5,0.1,0.6,13.0,42.0,16.0,0.05,0.0,0.05,0.05,0.05,0.03,0.01,0.03,0.03,0.03
César Tárrega,ESP,DF,Valencia,23.0,2002,26.0,26.0,2306.0,25.6,2.0,0.0,2.0,2.0,0.0,0.0,3.0,0.0,1.6,1.6,0.0,1.7,18.0,63.0,1.0,0.08,0.0,0.08,0.08,0.08,0.06,0.0,0.06,0.06,0.06
Aurélien Tchouaméni,FRA,"DF,MT",Real Madrid,25.0,2000,24.0,23.0,2004.0,22.3,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.2,1.2,0.5,1.7,16.0,129.0,8.0,0.0,0.0,0.0,0.0,0.0,0.05,0.02,0.08,0.05,0.08
Álvaro Tejero,ESP,"MT,DF",Espanyol,28.0,1996,23.0,13.0,1153.0,12.8,1.0,4.0,5.0,1.0,0.0,0.0,2.0,0.0,0.6,0.6,2.7,3.3,24.0,39.0,64.0,0.08,0.31,0.39,0.08,0.39,0.05,0.21,0.26,0.05,0.26
Martín Tejón,ESP,"MT,DF",Valencia,20.0,2004,4.0,0.0,49.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,0.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,0.16,0.05,0.21,0.16,0.21
Nahuel Tenaglia,ARG,DF,Alavés,29.0,1996,26.0,26.0,2273.0,25.3,1.0,1.0,2.0,1.0,0.0,0.0,10.0,0.0,1.7,1.7,1.1,2.8,33.0,72.0,75.0,0.04,0.04,0.08,0.04,0.08,0.07,0.04,0.11,0.07,0.11
Marc-André ter Stegen,GER,GB,Barcelona,32.0,1992,6.0,6.0,494.0,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ramón Terrats,ESP,"MT,AT",Villarreal,24.0,2000,11.0,1.0,131.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1,0.1,0.3,0.3,1.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,0.04,0.19,0.22,0.04,0.22
Ramón Terrats,ESP,"MT,AT",Getafe,24.0,2000,6.0,6.0,507.0,5.6,2.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,0.4,0.4,0.3,0.7,3.0,17.0,13.0,0.36,0.0,0.36,0.36,0.36,0.07,0.05,0.13,0.07,0.13
Pablo Torre,ESP,"MT,AT",Barcelona,21.0,2003,10.0,4.0,310.0,3.4,3.0,1.0,4.0,3.0,0.0,0.0,0.0,0.0,0.4,0.4,0.8,1.1,5.0,17.0,20.0,0.87,0.29,1.16,0.87,1.16,0.11,0.22,0.33,0.11,0.33
David Torres,ESP,DF,Valladolid,22.0,2003,18.0,15.0,1387.0,15.4,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.3,0.3,0.0,0.3,11.0,37.0,3.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.02,0.02,0.02
Ferrán Torres,ESP,"AT,MT",Barcelona,25.0,2000,22.0,8.0,804.0,8.9,9.0,2.0,11.0,9.0,0.0,0.0,1.0,1.0,6.0,6.0,1.6,7.6,17.0,25.0,75.0,1.01,0.22,1.23,1.01,1.23,0.67,0.17,0.85,0.67,0.85
Lucas Torró,ESP,MT,Osasuna,30.0,1994,26.0,26.0,2205.0,24.5,3.0,0.0,3.0,3.0,0.0,0.0,10.0,0.0,1.5,1.5,0.7,2.2,6.0,88.0,24.0,0.12,0.0,0.12,0.12,0.12,0.06,0.03,0.09,0.06,0.09
Hamari Traoré,MLI,DF,Real Sociedad,33.0,1992,7.0,5.0,440.0,4.9,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.2,0.2,8.0,20.0,11.0,0.0,0.2,0.2,0.0,0.2,0.01,0.03,0.04,0.01,0.04
Óscar Trejo,ARG,MT,Rayo Vallecano,36.0,1988,15.0,6.0,476.0,5.3,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.6,0.6,0.9,1.5,11.0,33.0,25.0,0.19,0.0,0.19,0.19,0.19,0.11,0.18,0.29,0.11,0.29
Viktor Tsyhankov,UKR,"AT,MT",Girona,27.0,1997,18.0,15.0,1239.0,13.8,2.0,4.0,6.0,2.0,0.0,0.0,1.0,0.0,2.1,2.1,1.8,4.0,35.0,45.0,128.0,0.15,0.29,0.44,0.15,0.44,0.15,0.13,0.29,0.15,0.29
Beñat Turrientes,ESP,MT,Real Sociedad,23.0,2002,17.0,9.0,748.0,8.3,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.4,0.4,0.2,0.6,15.0,34.0,26.0,0.0,0.0,0.0,0.0,0.0,0.05,0.02,0.07,0.05,0.07
Chrisantus Uche,NGA,"AT,MT",Getafe,21.0,2003,27.0,24.0,2045.0,22.7,3.0,3.0,6.0,3.0,0.0,0.0,8.0,1.0,3.4,3.4,1.7,5.1,33.0,39.0,126.0,0.13,0.13,0.26,0.13,0.26,0.15,0.08,0.22,0.15,0.22
Naci Ünüvar,NED,"MT,DF",Espanyol,21.0,2003,2.0,0.0,31.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,1.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.14,0.09,0.23,0.14,0.23
Óscar Valentín,ESP,MT,Rayo Vallecano,30.0,1994,27.0,14.0,1463.0,16.3,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.4,0.4,0.8,1.2,10.0,70.0,8.0,0.0,0.0,0.0,0.0,0.0,0.03,0.05,0.07,0.03,0.07
Germán Valera,ESP,MT,Valencia,23.0,2002,8.0,1.0,148.0,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.2,1.0,2.0,10.0,0.0,0.0,0.0,0.0,0.0,0.08,0.01,0.09,0.08,0.09
Martin Valjent,SVK,DF,Mallorca,29.0,1995,23.0,23.0,2043.0,22.7,1.0,0.0,1.0,1.0,0.0,0.0,4.0,0.0,0.4,0.4,0.0,0.5,14.0,66.0,13.0,0.04,0.0,0.04,0.04,0.04,0.02,0.0,0.02,0.02,0.02
Jesús Vallejo,ESP,DF,Real Madrid,28.0,1997,1.0,0.0,11.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Federico Valverde,URU,"MT,DF",Real Madrid,26.0,1998,27.0,25.0,2223.0,24.7,5.0,3.0,8.0,5.0,0.0,0.0,3.0,0.0,1.2,1.2,2.2,3.4,49.0,158.0,52.0,0.2,0.12,0.32,0.2,0.32,0.05,0.09,0.14,0.05,0.14
Siebe Van Der Heyden,BEL,"DF,MT",Mallorca,26.0,1998,2.0,1.0,97.0,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,1.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.03,0.07,0.1,0.03,0.1
Ruben Vargas,SUI,"AT,MT",Sevilla,26.0,1998,10.0,8.0,661.0,7.3,2.0,1.0,3.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,0.8,2.7,28.0,13.0,63.0,0.27,0.14,0.41,0.27,0.41,0.27,0.11,0.37,0.27,0.37
José Luis García Vayá,ESP,MT,Valencia,26.0,1998,26.0,15.0,1419.0,15.8,1.0,2.0,3.0,0.0,1.0,1.0,8.0,1.0,1.3,0.5,1.8,2.3,9.0,121.0,15.0,0.06,0.13,0.19,0.0,0.13,0.08,0.11,0.2,0.03,0.15
Jesus Vazquez,ESP,DF,Valencia,22.0,2003,14.0,8.0,685.0,7.6,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.1,0.1,0.2,0.3,25.0,17.0,38.0,0.0,0.0,0.0,0.0,0.0,0.01,0.03,0.05,0.01,0.05
Lucas Vázquez,ESP,DF,Real Madrid,33.0,1991,24.0,19.0,1654.0,18.4,1.0,4.0,5.0,1.0,0.0,0.0,3.0,0.0,1.3,1.3,4.2,5.6,27.0,82.0,160.0,0.05,0.22,0.27,0.05,0.27,0.07,0.23,0.3,0.07,0.3
Alejo Véliz,ARG,AT,Espanyol,21.0,2003,22.0,10.0,992.0,11.0,1.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,1.8,1.8,0.5,2.4,1.0,7.0,25.0,0.09,0.0,0.09,0.09,0.09,0.16,0.05,0.21,0.16,0.21
Mikel Vesga,ESP,MT,Athletic Club,31.0,1993,20.0,8.0,774.0,8.6,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.2,0.4,0.6,1.1,8.0,55.0,19.0,0.0,0.0,0.0,0.0,0.0,0.14,0.07,0.21,0.05,0.12
Carlos Vicente,ESP,"AT,MT",Alavés,25.0,1999,28.0,26.0,2282.0,25.4,3.0,3.0,6.0,3.0,0.0,0.0,1.0,0.0,2.0,2.0,4.1,6.1,78.0,41.0,158.0,0.12,0.12,0.24,0.12,0.24,0.08,0.16,0.24,0.08,0.24
Pau Victor Delgado,ESP,AT,Barcelona,23.0,2001,16.0,1.0,222.0,2.5,2.0,1.0,3.0,2.0,0.0,0.0,2.0,0.0,2.6,2.6,0.8,3.4,3.0,8.0,23.0,0.81,0.41,1.22,0.81,1.22,1.06,0.3,1.36,1.06,1.36
Nacho Vidal,ESP,DF,Osasuna,30.0,1995,5.0,1.0,124.0,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fran Vieites,ESP,GB,Betis,25.0,1999,4.0,4.0,360.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.01,0.01
Asier Villalibre,ESP,AT,Alavés,27.0,1997,15.0,2.0,314.0,3.5,1.0,1.0,2.0,0.0,1.0,1.0,2.0,0.0,1.6,0.8,1.0,1.8,4.0,7.0,18.0,0.29,0.29,0.57,0.0,0.29,0.45,0.28,0.73,0.22,0.5
Iván Villar,ESP,GB,Celta Vigo,27.0,1997,4.0,4.0,360.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Viti,ESP,DF,Las Palmas,27.0,1997,20.0,14.0,1262.0,14.0,0.0,2.0,2.0,0.0,0.0,0.0,5.0,0.0,0.1,0.1,0.9,1.0,26.0,33.0,44.0,0.0,0.14,0.14,0.0,0.14,0.0,0.06,0.07,0.0,0.07
Daniel Vivian,ESP,DF,Athletic Club,25.0,1999,23.0,21.0,1945.0,21.6,3.0,0.0,3.0,3.0,0.0,0.0,2.0,0.0,1.5,1.5,0.3,1.8,30.0,133.0,6.0,0.14,0.0,0.14,0.14,0.14,0.07,0.02,0.08,0.07,0.08
Iñaki Williams,GHA,AT,Athletic Club,30.0,1994,28.0,26.0,2312.0,25.7,5.0,8.0,13.0,5.0,0.0,0.0,0.0,0.0,6.2,6.2,6.7,12.9,98.0,64.0,268.0,0.19,0.31,0.51,0.19,0.51,0.24,0.26,0.5,0.24,0.5
Nico Williams,ESP,AT,Athletic Club,22.0,2002,25.0,20.0,1811.0,20.1,4.0,5.0,9.0,4.0,0.0,0.0,1.0,0.0,3.8,3.8,3.1,6.9,111.0,66.0,239.0,0.2,0.25,0.45,0.2,0.45,0.19,0.15,0.34,0.19,0.34
Axel Witsel,BEL,DF,Atlético Madrid,36.0,1989,12.0,8.0,761.0,8.5,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5,0.6,2.0,18.0,1.0,0.0,0.12,0.12,0.0,0.12,0.0,0.06,0.07,0.0,0.07
Lamine Yamal,ESP,AT,Barcelona,17.0,2007,26.0,24.0,2146.0,23.8,6.0,11.0,17.0,6.0,0.0,0.0,3.0,0.0,7.2,7.2,11.1,18.3,139.0,125.0,332.0,0.25,0.46,0.71,0.25,0.71,0.3,0.47,0.77,0.3,0.77
Daniel Yáñez,ESP,AT,Real Madrid,18.0,2007,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bertuğ Yıldırım,TUR,AT,Getafe,22.0,2002,17.0,12.0,925.0,10.3,1.0,0.0,1.0,1.0,0.0,0.0,7.0,0.0,2.4,2.4,0.9,3.2,6.0,10.0,38.0,0.1,0.0,0.1,0.1,0.1,0.23,0.08,0.31,0.23,0.31
Arsen Zakharyan,RUS,"MT,AT",Real Sociedad,21.0,2003,3.0,1.0,73.0,0.8,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.2,0.2,0.1,0.3,0.0,3.0,4.0,1.23,0.0,1.23,1.23,1.23,0.24,0.12,0.36,0.24,0.36
Bryan Zaragoza,ESP,"AT,MT",Osasuna,23.0,2001,21.0,18.0,1434.0,15.9,1.0,5.0,6.0,1.0,0.0,0.0,3.0,0.0,2.2,2.2,2.6,4.8,82.0,37.0,112.0,0.06,0.31,0.38,0.06,0.38,0.14,0.17,0.3,0.14,0.3
Igor Zubeldia,ESP,DF,Real Sociedad,28.0,1997,24.0,24.0,2021.0,22.5,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,0.4,0.4,0.4,0.8,19.0,90.0,3.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.04,0.02,0.04
Martín Zubimendi,ESP,MT,Real Sociedad,26.0,1999,28.0,26.0,2329.0,25.9,2.0,1.0,3.0,2.0,0.0,0.0,4.0,0.0,1.8,1.8,0.9,2.7,30.0,162.0,38.0,0.08,0.04,0.12,0.08,0.12,0.07,0.04,0.11,0.07,0.11
